scenario,mode,vdd_v,initial_rvt_stages,initial_lvt_stages,capture_phase_s,sample_time_s,rvt_crossings_s,lvt_crossings_s,vdd_a_min_v,raw_xor_word,latch_word,captured_xor_word,corrected_xor_word,raw_bubble_count,start_index,end_index,one_run_length,valid,run_count,bubble_count,touches_left_boundary,touches_right_boundary,phase_id,phase_multiplier,case_id,glitch_depth_v,glitch_width_s,glitch_start_s,glitch_onset_rel_s,full_word_changed,encoded_state_changed,boundary_distance,jitter_boundary_distance,jitter_envelope,jitter_aware_detected
scenarios/220_glitch_medium_200mv_200ps_phi_m04_o0220_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.428552308e-09,1.460294565e-09,1.492327787e-09,1.524036458e-09,1.555955842e-09,1.587955012e-09,1.611714594e-09,1.630710275e-09,1.650008354e-09,1.66937616e-09,1.688700937e-09,1.706771613e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.40361114e-09,4.0361114000000003e-10,0,0,0,0,2,0
scenarios/224_glitch_medium_200mv_200ps_phi_p04_o0224_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.42837546e-09,1.460321739e-09,1.492242759e-09,1.524050327e-09,1.555655656e-09,1.587653987e-09,1.611530072e-09,1.6305744e-09,1.649882914e-09,1.669137903e-09,1.688516892e-09,1.706470981e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.40361114e-09,4.0361114000000003e-10,0,0,0,0,2,0
scenarios/225_glitch_medium_200mv_200ps_phi_m04_o0225_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.41707262e-09,1.451796526e-09,1.484020623e-09,1.515774395e-09,1.547679687e-09,1.579520219e-09,1.611277972e-09,1.63122757e-09,1.650406226e-09,1.669763234e-09,1.689150192e-09,1.707096403e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.417329575e-09,4.17329575e-10,0,0,0,0,2,0
scenarios/229_glitch_medium_200mv_200ps_phi_p04_o0229_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416835543e-09,1.451608591e-09,1.483450237e-09,1.515224662e-09,1.547029939e-09,1.578837808e-09,1.610615529e-09,1.630852622e-09,1.650051295e-09,1.66937845e-09,1.688716435e-09,1.706777201e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.417329575e-09,4.17329575e-10,0,0,0,0,2,0
scenarios/230_glitch_medium_200mv_200ps_phi_m04_o0230_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.442183768e-09,1.474996244e-09,1.506760239e-09,1.538590548e-09,1.570606897e-09,1.602436859e-09,1.631858617e-09,1.650309872e-09,1.669633074e-09,1.688971919e-09,1.70703081e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.43104801e-09,4.3104801e-10,0,0,0,0,2,0
scenarios/234_glitch_medium_200mv_200ps_phi_p04_o0234_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.441627368e-09,1.474635124e-09,1.506374361e-09,1.538320025e-09,1.570005697e-09,1.602033326e-09,1.631750193e-09,1.650082646e-09,1.669399307e-09,1.688750096e-09,1.706697687e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.43104801e-09,4.3104801e-10,0,0,0,0,2,0
scenarios/235_glitch_medium_200mv_200ps_phi_m04_o0235_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.465542313e-09,1.497926879e-09,1.529666401e-09,1.561593935e-09,1.593338529e-09,1.62519676e-09,1.650626721e-09,1.669387486e-09,1.688750461e-09,1.706782553e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.444766445e-09,4.44766445e-10,0,0,0,0,2,0
scenarios/239_glitch_medium_200mv_200ps_phi_p04_o0239_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.465300205e-09,1.497261131e-09,1.529025061e-09,1.560707879e-09,1.592991042e-09,1.624792237e-09,1.65048949e-09,1.669247154e-09,1.688607891e-09,1.70662306e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.444766445e-09,4.44766445e-10,0,0,0,0,2,0
scenarios/240_glitch_medium_200mv_200ps_phi_m04_o0240_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.488646668e-09,1.520460444e-09,1.552344014e-09,1.584260371e-09,1.616043209e-09,1.647846059e-09,1.669554436e-09,1.688698246e-09,1.70674396e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.45848488e-09,4.5848488e-10,0,0,0,0,2,0
scenarios/244_glitch_medium_200mv_200ps_phi_p04_o0244_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.487976458e-09,1.519840477e-09,1.551646472e-09,1.583639392e-09,1.615323816e-09,1.64733207e-09,1.669184383e-09,1.68838582e-09,1.706378044e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.45848488e-09,4.5848488e-10,0,0,0,0,2,0
scenarios/245_glitch_medium_200mv_200ps_phi_m04_o0245_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.478930445e-09,1.512463422e-09,1.544264694e-09,1.576124415e-09,1.608030328e-09,1.639692662e-09,1.671567935e-09,1.689277669e-09,1.707330764e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.472203315e-09,4.72203315e-10,0,0,0,0,2,0
scenarios/249_glitch_medium_200mv_200ps_phi_p04_o0249_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.478152274e-09,1.511467584e-09,1.543483251e-09,1.575236943e-09,1.607375624e-09,1.639219988e-09,1.670954956e-09,1.688960877e-09,1.706938631e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.472203315e-09,4.72203315e-10,0,0,0,0,2,0
scenarios/250_glitch_medium_200mv_200ps_phi_m04_o0250_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.502597925e-09,1.534608361e-09,1.566620705e-09,1.598447933e-09,1.630204673e-09,1.662189244e-09,1.689393415e-09,1.70670987e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.48592175e-09,4.8592175e-10,0,0,0,0,2,0
scenarios/254_glitch_medium_200mv_200ps_phi_p04_o0254_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.501830062e-09,1.534080174e-09,1.565686588e-09,1.597802182e-09,1.629511671e-09,1.661338565e-09,1.689011687e-09,1.706325887e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.48592175e-09,4.8592175e-10,0,0,0,0,2,0
scenarios/255_glitch_medium_200mv_200ps_phi_m04_o0255_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.525696385e-09,1.557589614e-09,1.58931358e-09,1.621327479e-09,1.653143263e-09,1.685042629e-09,1.707291566e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.499640185e-09,4.996401849999999e-10,0,0,0,0,2,0
scenarios/259_glitch_medium_200mv_200ps_phi_p04_o0259_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.525009904e-09,1.556703845e-09,1.588973105e-09,1.620703433e-09,1.652690066e-09,1.684543294e-09,1.707042499e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.499640185e-09,4.996401849999999e-10,0,0,0,0,2,0
scenarios/260_glitch_medium_200mv_200ps_phi_m04_o0260_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.515759838e-09,1.549315513e-09,1.581148242e-09,1.612902985e-09,1.644902794e-09,1.676685341e-09,1.70622794e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.5133586199999999e-09,5.133586199999999e-10,0,0,0,0,2,0
